id_cliente,nome,data_nascimento,cpf,estado,data_cadastro
43399b0a-c20e-4017-9242-adb8d237ae4e,Caroline Gonçalves,1975-11-06,178.863.924-88,GO,2026-03-18
010dff05-d74a-4ca3-a071-23e5708e9161,Lucca Nunes,1959-01-06,875.466.208-17,SC,2025-09-17
142fdb33-cf35-4f96-a591-5ce482857a85,Rael Campos,1975-12-20,351.142.181-18,RR,2026-04-08
f52f8066-3a16-46b8-bf5d-04184240092d,Juliana Barbosa,1981-02-01,513.662.714-27,RS,2026-01-10
e0230f4f-ccb7-44dc-af9a-38cdb1072f04,Noah Marques,1953-04-06,383.881.002-76,TO,2025-04-22
4bad76d6-cdc3-4bdc-8ac3-b612f889ea08,Thiago Sousa,1969-06-20,491.032.543-29,RS,2025-10-17
5bba3bdb-cafd-4280-8de7-db7d19b764d1,Daniel Novaes,1997-08-31,198.852.010-97,AP,2025-06-07
9c05a1f8-cd6b-4225-a46b-69a9b907e441,Dr. Samuel Andrade,1991-03-17,241.925.404-37,RR,2024-10-10
d0c31ff4-d079-4f78-b312-4eedd190f485,Rafaela Viana,2007-02-03,583.701.305-13,MT,2025-02-25
2c1da0bc-1a24-4f20-997a-d4140761add3,Maria Vitória Pinto,1946-08-08,734.897.331-60,PE,2025-12-19
9d4ddb1e-3782-46d8-85f6-a9941d7e50c9,João Vitor Sampaio,1998-12-07,757.345.842-51,PR,2025-03-24
45db739d-9343-44c9-8217-ec842e446efd,Kevin Lopes,1990-09-06,581.180.081-47,AP,2025-01-31
41f132b4-2d71-4cc2-835d-e92c2af79d98,Beatriz Garcia,1991-10-22,575.863.942-97,SC,2024-08-30
12d17767-a9f1-40ab-8ddb-1d5cae964098,Maria Liz da Rocha,1948-11-03,453.548.552-63,PB,2024-09-08
fc2a8ac3-cbf4-4d35-881e-24194eaf35a4,Fernanda Albuquerque,1974-04-03,977.228.649-12,PE,2026-01-04
c12d5e93-22db-4edd-b55e-5e9bb5be67c1,Agatha Carvalho,1999-12-10,445.302.917-96,SE,2025-05-28
1629c1ed-0cd6-47b1-9591-6a71c4905dbf,Rafaela da Mata,1938-07-16,817.405.891-50,AC,2026-07-16
c297ce75-1fbb-4699-b604-1d62044b0b83,Dra. Eloá Souza,1990-05-10,847.940.618-27,RS,2025-11-17
d8904b18-5244-4663-b000-208290154760,Lívia Andrade,1966-05-19,103.872.455-06,SC,2025-11-22
59594367-e8c2-4fb9-b92b-60cf64e5e4dc,Isaac Fernandes,1971-10-03,559.702.454-74,BA,2026-08-20
3b7caa00-fb48-4ecc-a981-b873ecb9e88c,Giovanna da Mota,1949-09-30,151.847.332-18,MT,2024-11-21
c78ac4e9-75aa-48c7-a2cb-5279116bf3f6,Ana Correia,1981-07-10,325.271.374-80,ES,2025-10-10
d0147498-936a-4b74-afb8-2eeda0e80bd7,Thiago Viana,1983-11-28,994.760.086-58,RS,2025-06-22
5cf611b3-c7b5-46de-9e51-642d73b4c145,Ana Liz Gomes,1955-11-01,616.290.800-19,ES,2025-01-02
a80b2205-a92b-4f82-acec-2709f7cda6d4,Camila Vargas,1937-01-19,059.524.848-03,BA,2026-03-19
93ca7426-0c8e-4d76-85a2-2000c6c70266,Isadora Novais,1940-08-18,666.835.509-55,PR,2024-09-21
d4bc1153-5abc-4eaf-b03c-47be39b20efd,Dr. Diogo Caldeira,2006-03-12,509.406.953-62,ES,2026-03-23
76c162da-8856-417d-916f-ec8c3e3e5d1a,Dra. Yasmin Almeida,1988-05-23,495.171.321-80,AC,2026-05-27
79767e82-2fbb-46f4-a5df-7a7a34e87b00,Srta. Melina da Cunha,1975-03-30,208.541.839-20,MA,2025-12-27
6e878f43-efa8-42fb-85cc-d5dc9b77c280,Sr. Noah Almeida,1972-07-28,641.623.798-67,DF,2025-07-12
4ffb4043-f932-4dfa-81b9-89ab05da397d,Bruno Sá,1951-12-17,202.332.080-27,BA,2025-12-03
f47d193e-a23b-4f9e-85b8-0aedf71a8243,Sra. Isis da Rosa,1977-11-08,946.459.840-60,PA,2025-01-07
12f58bdb-6e0b-40a8-a197-7e1dfff8e212,Emilly Ferreira,1990-01-09,737.391.716-22,DF,2025-09-12
4800828d-a198-47a6-abd3-a6ca127d70ca,Samuel Macedo,1977-07-14,617.204.791-40,RJ,2026-03-02
e07e8886-6f6f-40ce-a834-cf2184fa6f89,José Pacheco,2006-12-09,679.887.248-88,AL,2025-10-24
72f7d43a-9713-4869-8057-19b2fe741da2,Mariane Novaes,1948-12-30,196.247.442-94,PB,2025-08-12
b0985b56-6427-43d8-a692-caf243717b3c,Giovanna Brito,1974-08-19,092.705.423-74,PI,2024-11-16
d65a4dca-3095-49e7-a275-da3aa6a92260,Joaquim Caldeira,1937-03-19,259.051.304-69,GO,2026-03-20
158879a9-52c8-48aa-985b-542e8e46ca46,Dra. Ísis Silva,1975-09-21,954.375.489-52,RN,2026-01-17
fed40143-0bdf-45e9-bd37-a49fd14ffcd6,Dr. Luiz Miguel Barbosa,1984-06-22,349.132.571-97,CE,2026-02-01
7d8c3550-9c83-4f19-85ba-3b5afc44539f,Antonella Cirino,2008-03-22,237.758.816-46,MT,2026-06-06
91a8b773-6ee2-4263-a649-cd172381845b,Larissa Sampaio,1960-03-03,567.287.117-21,AC,2026-01-08
0645448c-3340-4308-920f-bc522c159278,Apollo da Rosa,1991-12-01,231.160.523-17,BA,2026-04-15
544ab68a-23c6-4a61-bb0e-02867cc2b20e,Caroline Caldeira,1973-04-17,224.028.619-44,SE,2024-09-16
9a660348-80ba-44cd-83cf-668947f5a4c9,Joaquim da Cruz,1958-04-25,466.786.987-77,RR,2024-09-21
24e71d9f-d22b-4a9b-bad7-78f8aefdec37,Ana Julia da Mota,1952-05-03,481.419.843-48,PI,2025-02-24
65944d1d-75de-4381-b8d9-4f1bba314830,Allana Gonçalves,1970-04-03,574.093.345-43,SP,2025-06-13
b3bff3b6-197e-4cc8-8427-590125fee87c,Zoe Gomes,2001-09-28,484.711.718-98,GO,2025-04-27
d375d91c-8647-4a14-8342-929c8e9f0918,Gustavo Henrique Almeida,1997-08-27,539.109.731-37,PR,2024-10-10
22e52d28-36a1-422c-a627-e1e372136cf8,Lucas Guerra,2005-05-04,448.113.568-96,BA,2026-06-15
a868b0da-1ba0-4b7a-9ec3-986086432f6d,Valentina Moreira,1970-04-03,672.506.906-96,PB,2025-01-04
d5473422-6cc2-4d3a-aa47-6bb255a09ba9,Olívia Monteiro,1977-06-03,672.021.327-24,TO,2024-09-26
f174ea06-ba11-4161-8482-969d2b571ee6,André Abreu,1994-01-13,925.720.092-35,MS,2025-03-11
d73d5e35-d6b8-4dac-bb19-ac79c05e37c3,Letícia Aragão,1991-03-09,191.142.263-05,PR,2025-09-10
ac27e610-ae09-4cb3-8085-d0d152712043,Sra. Bella Mendes,2007-06-06,576.677.371-50,PA,2026-01-01
941d6e5a-2a27-4cee-b6ac-1ddaf7837a20,Antônio Nunes,1961-01-16,719.863.489-09,ES,2025-05-16
06d3ef61-dc92-4a8b-aa37-4fa789a7fe7f,Paulo Vieira,1971-12-21,493.918.141-96,AL,2025-08-24
f65c8c77-9536-42e9-ab0d-110c0d82fa11,Sra. Agatha Lima,1987-10-21,863.577.310-60,PI,2025-05-01
2c033342-202e-45b1-8a7c-18edef31ed4d,Luiza Garcia,1943-12-31,445.089.568-04,SP,2025-06-23
2544bc62-d448-47a1-b024-ba651878fc24,Vitor Gabriel Freitas,2001-08-09,225.886.812-31,PA,2026-08-17
f4e410f8-4eff-4f3d-bb77-721c5f1d4d1d,Sra. Maria Julia Cavalcante,1991-11-13,733.114.801-73,RO,2025-02-18
5846348a-1ad1-4b34-acbf-6d47ed81ec92,Kamilly Casa Grande,1970-10-05,485.703.057-84,RJ,2026-06-19
a8863ddd-71b4-4f97-8346-869f5af8df14,Benício Fogaça,1969-02-25,118.610.008-53,SE,2024-12-24
282ffe9c-9798-418b-91d7-d4d8a2a44519,Sra. Antonella Costa,1967-02-22,838.982.454-44,MS,2024-10-11
00fb50fa-a4a0-4cca-a62b-a78be1508aa6,Sra. Aylla Siqueira,2007-01-19,539.943.250-76,GO,2024-11-12
3530648f-c380-47ea-b5d6-5aa34d8c724e,Diogo Oliveira,1977-03-01,239.745.258-93,PR,2024-08-29
820a7b5a-215f-4efb-8284-bf0b4bb0fee4,Valentina Mendes,1957-09-24,206.189.306-62,MS,2024-10-31
5faa5903-408c-451e-b695-e9abc4a7e719,Ana Rezende,2007-12-29,291.421.369-25,TO,2024-11-04
3e446f47-a9e0-430a-9213-8cdfa587c671,Carolina Nascimento,1991-10-29,303.251.483-67,RR,2024-10-14
1c17eec7-f190-407c-917d-ba64d84f3a56,Alexia Correia,1978-04-23,369.859.582-35,AC,2024-10-27
f745b279-2958-4157-a6c1-208b5ec18752,Davi Miguel Ramos,1997-07-15,996.937.706-08,CE,2024-08-27
e6e7f081-6756-42b8-87c2-5e0c65ecda93,Sr. João Guilherme Novaes,1982-06-30,387.668.883-04,SC,2026-04-13
553b0e21-842e-4bad-9df5-48f05dcbae74,Alícia Oliveira,1939-01-08,220.933.720-11,SP,2025-12-03
f49170e0-be1f-4853-8173-25ec08fc6da4,Gabrielly Andrade,1962-09-21,941.003.460-02,PA,2025-01-29
9d7669f9-eb46-4b08-b892-69a1921805e5,Sr. Enzo Pastor,1984-03-21,365.746.464-14,RO,2025-05-10
663ec46f-c173-4f6a-9ca1-c6929c104a42,Esther Fogaça,1957-12-14,944.460.783-79,RS,2024-11-25
70e61f92-7b99-4840-862a-cf83d06c3531,Samuel Garcia,1937-07-16,303.818.494-74,SP,2025-05-27
5b8dd79b-50ae-464f-85fa-bb217bbf5f14,Emilly Rios,1961-03-10,275.183.931-22,ES,2025-12-03
6b37a2f8-3416-4776-a356-acafe24dc146,Kaique Pastor,1989-07-04,482.824.095-17,RO,2026-02-19
9a27c5ad-d404-40d2-9c8d-204937de3bb9,Yuri Fernandes,2008-06-19,691.316.072-90,BA,2025-09-11
c7cca2c7-ded3-4fef-b3b4-d559bdbd0682,João Felipe da Mata,1940-04-22,770.651.793-40,DF,2026-06-13
296adde7-b34e-47e0-acb5-8963d3d5239b,Nathan da Paz,1940-03-01,484.995.441-38,TO,2026-07-31
188bd7b7-5274-4d4e-971b-e492c729be80,Diogo Jesus,1941-02-04,444.640.509-49,PB,2025-08-25
8bd6dfab-b267-48fc-8215-16ea08706af0,Heloisa Teixeira,1968-06-09,329.222.863-01,DF,2025-12-25
ed0686bc-c5da-4f76-be4b-f86eb65786f9,Antônio Rezende,1970-03-15,004.587.331-84,GO,2024-11-16
e5904c84-5293-4bbb-9a14-1c4380970b0a,Aylla Macedo,1982-01-20,270.557.128-38,BA,2024-09-07
689b5122-c43a-40d0-a66d-7dcfc5dd0c9a,Sarah Leão,1988-12-04,472.256.587-39,ES,2025-01-18
f4662d52-4b45-4b99-9173-7e1273277ccf,Isabelly Alves,1975-10-31,325.558.674-21,RS,2025-02-08
96023826-8262-4a01-82dc-b52f640df775,Melissa da Conceição,1979-06-09,084.573.742-61,BA,2026-05-22
cbe15af0-a730-4c58-9251-c6a0355ac3c6,Dr. Igor Silva,1955-11-18,732.731.157-62,RJ,2025-01-10
639394c6-1172-40c5-ba9f-80f45a4fdae0,Rodrigo Vasconcelos,1961-05-21,295.355.349-20,GO,2026-04-15
7098f2ab-8909-4199-b082-197932e68371,Helena Nunes,1942-08-09,528.281.700-02,AC,2025-04-15
16c0d782-1629-4dbf-bc4d-868732c71399,Nina Moraes,1980-11-24,476.135.583-04,AC,2025-12-10
e913762d-e3ad-4628-b4d5-8802b30aecad,Mariane Abreu,1988-05-12,456.794.145-89,RN,2026-01-06
c258071b-83aa-4d56-8925-5c5f70c7f4ee,Maria Liz Barbosa,1948-11-22,127.763.722-55,AP,2025-01-22
ba04036a-6198-41ad-a8ea-4749ac8e38c6,Emanuella Lopes,1942-02-06,915.725.166-94,MG,2026-07-14
2a1fd4c9-e30a-4e5d-8533-065cdbaf7956,Dr. Gabriel da Cruz,1960-11-02,254.141.626-95,SP,2025-01-09
c5a621a1-5e29-472f-bde3-d33b2b7d9a8a,Dr. Anthony Araújo,2001-09-05,385.642.237-01,AL,2025-06-20
0a419c92-56eb-4f4d-8e90-54b4f27b7ac5,Lucas Pereira,1997-05-29,048.671.063-06,GO,2025-05-28
aaa3607f-097c-43ff-9108-6f3b986a8c0a,Alícia Nunes,2000-04-13,908.248.430-41,BA,2025-10-02
a2514f9d-93f6-4d5c-8a8f-02ff96b7a47f,Vitória Moreira,1989-01-23,211.722.311-91,TO,2024-08-29
dc16a05a-de1b-4244-a435-4c1dc7a96dce,Hellena Melo,2002-12-12,819.519.160-64,SP,2025-11-10
a25fb35e-06b6-43e9-92f5-53f516174380,Srta. Eloá Farias,1986-04-23,014.100.415-51,ES,2025-03-20
9651d683-e260-42d1-ae6d-03d14a1f6290,Enzo Silveira,2006-02-05,344.912.842-42,MG,2026-04-03
39d20907-d853-4dec-b7b8-7b6d0a5a4bd6,Eduarda Cirino,1983-04-14,933.581.120-11,RO,2026-02-03
a69b81be-e5a2-429b-8680-1f3ea0c47163,Davi Costa,1982-10-17,013.354.501-47,SE,2026-06-09
40518dc1-5894-4f54-8650-14c1298f1202,Fernanda Barros,1968-09-17,413.407.500-92,MS,2025-09-10
2674f340-c908-4366-b954-81778aecbcdb,Sra. Sarah Barros,1995-12-26,177.891.728-13,DF,2025-08-31
52064aa6-5b18-4b47-9c58-c132b5974b1d,Alícia Campos,1966-10-01,268.559.235-19,AL,2025-06-03
1faf949b-28f4-4a5d-9380-753a26bee79b,Erick da Rosa,2002-10-28,155.533.874-57,MA,2026-01-16
47b6862c-c731-4b8a-8992-9fccd35143c5,Dr. Francisco Cavalcanti,1955-04-10,683.880.696-66,CE,2024-12-23
ea5eaa2c-b199-4536-a22d-c66d54368592,Benjamin da Paz,1976-03-20,364.358.878-37,MT,2026-06-06
6f05d76b-174b-473f-bf1f-569c948f3f03,Maria Fernanda Porto,1968-01-15,198.671.954-53,MT,2024-09-18
486c113b-fa47-47a9-aba4-e475eea9279c,Dra. Eduarda Rezende,1939-02-28,604.868.134-08,MG,2026-03-21
83468ab8-c1b7-4761-b038-eafe424a61b5,João Miguel Borges,1980-04-11,688.660.924-87,AP,2025-04-21
abb9c646-ac0b-49b8-9801-6f06aa7de5b0,Nina Novaes,1993-05-15,661.734.444-11,AP,2024-10-31
58fc1465-151a-4b32-9687-05098ee41bcc,Srta. Yasmin Aragão,1977-02-09,763.594.585-26,BA,2024-12-08
ebef45fe-f037-4054-b319-d0ffeb46470a,Enzo Gabriel Guerra,2007-05-15,849.589.712-09,PB,2025-12-25
62fb4e32-02d3-4349-b51c-c7480035b01b,Maitê da Cunha,1948-02-16,541.740.708-65,CE,2025-10-29
c84c6861-349d-416d-8ed7-dceaed3863c6,Marina Lima,2007-07-11,080.363.126-04,DF,2026-05-01
09860368-4076-4915-aa95-4b5d1a9d428c,Diogo Ramos,2006-03-28,857.790.886-38,TO,2025-05-03
2abe9bac-4b70-4761-acad-8c8ead7d3f9b,Luiz Fernando Sá,1985-12-22,981.398.846-21,AL,2024-10-17
79017adf-a36d-4987-a78a-7a8ab7a3a414,Juan Guerra,1968-07-27,141.382.758-97,MS,2025-03-03
5466eae3-5634-4ff0-9d7c-44703db449d8,Hadassa Duarte,1988-07-02,214.030.691-54,BA,2026-03-17
f0efe64e-d333-4a6f-af5e-00b4c091ba52,Dante Nascimento,1958-06-05,510.343.580-58,MG,2025-08-07
9dd489fd-4233-4ef6-ac1b-8f4ab3f55f90,Asafe da Cruz,2000-03-12,284.862.834-40,MG,2025-07-01
b6dfaefe-6ae6-4f46-b2c0-89893abbd602,Maria Isis Casa Grande,1951-09-28,689.211.187-66,CE,2025-04-20
09273e9e-fcab-4368-925e-91f025ef38d3,Dra. Ana Vitória Pinto,1957-08-22,581.580.090-02,SC,2025-06-06
ac675c49-833f-4d76-8fbc-8955dc07449c,Maria Helena Garcia,1973-09-01,701.592.249-58,ES,2025-12-31
93631a48-562e-4663-b76c-815994085a38,Clara Pinto,1964-11-07,464.699.462-91,PR,2026-02-12
4f053486-aa85-45b2-a22b-e61fa7139fa6,Dr. Eduardo Câmara,1982-05-07,007.934.817-60,RO,2025-11-25
33363952-811e-4d55-9c96-33e43b61ec9d,Dra. Nicole Novaes,1952-10-30,587.008.691-04,GO,2026-01-20
17f99f06-2e2e-47dd-8434-8e3a9efec707,Maria Eduarda Moraes,1989-01-02,734.660.211-01,PB,2025-03-26
a97c6401-1d65-4a1a-a93c-d156066b2868,Gabriel Nascimento,2001-11-27,736.869.681-74,SE,2024-10-13
35152961-994c-4c44-8e76-f96189944835,Noah Camargo,1996-03-18,234.126.025-06,RO,2025-07-04
cb916f4e-1bba-4de0-b7c2-8add5d3ea417,Ravy da Conceição,2006-11-26,006.259.292-27,MT,2025-12-21
6a9d0c3e-3af0-430a-9435-ab5725f64ed3,Sr. Guilherme Santos,2004-03-25,364.570.138-63,MG,2024-10-11
bba2f211-9211-4514-9cbb-524d21fc0f0b,Asafe Dias,1975-05-27,318.294.696-95,AC,2024-09-02
ac5244ad-6eb0-4066-8773-8eb1f1ec5044,Caleb Costa,1950-10-10,856.765.694-84,GO,2024-10-08
199a7f5b-e8f2-4456-95fb-0c50d403facb,Ravi Lucca Martins,1956-11-02,080.595.608-42,DF,2024-10-08
77d4f19f-2b6d-440f-b908-38a1bc363071,Larissa Fogaça,1950-09-13,237.289.560-32,PE,2025-09-14
1079ed7d-2a8c-42b8-b9e1-0a798867e8cf,Danilo Rios,1988-12-28,734.762.460-14,PA,2024-11-10
ef7bbf8f-5958-4cc2-9663-7e0005a3982c,Liz Oliveira,1977-01-18,886.711.606-39,BA,2025-05-14
189b7b3d-adbf-4b4c-ae55-614adc85fef7,Srta. Anna Liz da Conceição,1995-01-11,272.779.620-48,MS,2025-07-19
29fc165d-4c67-4f79-ae62-06e2f9a67d33,Eduarda Costela,1955-11-03,830.759.758-43,RJ,2025-12-27
4fc9cedc-68a3-44b3-8049-66924cfbca2b,Dra. Melissa Novaes,1981-05-21,276.583.004-09,AP,2025-03-08
bafa11fd-5848-4cf6-81c1-9b02be05c55e,Ayla Cassiano,2004-01-09,479.277.741-65,GO,2026-03-11
edaed49f-f306-4f2a-9fb2-cc405832fef5,Isadora Barros,1937-06-26,577.636.139-38,SP,2026-04-01
e5e3570f-3082-4ff4-b32b-2d048d8d2e38,Ana Luiza Oliveira,1970-02-20,242.267.933-42,PR,2024-10-06
0bd6a0fc-3e14-4859-bd02-5b80331ed5c9,Dra. Maria Laura Guerra,2007-10-07,408.013.428-65,ES,2025-04-03
178a6c6e-aef0-4cd9-957e-02628281b1b6,Eduardo Cassiano,1979-02-19,295.454.006-51,GO,2024-09-18
c83dfaf3-1261-4701-a221-5e5023f4a995,Caroline Lopes,1994-03-13,304.608.331-01,PR,2024-10-23
654d9164-5473-489b-827f-e39a9c3aaa4a,Lara Pereira,1936-04-05,199.293.948-30,GO,2024-09-01
738b91dd-acbd-462a-8747-17ca600ab387,Dra. Maria Clara Peixoto,1955-03-14,282.280.269-07,AM,2025-11-07
cf787da1-84c4-4286-9132-f05a8ce106e4,Heloísa Martins,1989-03-04,070.173.037-17,RS,2025-10-06
873f8c49-620d-4dea-8955-e6cf1c7e76fe,Jade Fonseca,1958-02-22,966.321.411-99,SP,2025-12-21
3d076764-5105-4d35-8479-70e98afa20cb,Dr. Bernardo Peixoto,1943-04-21,172.289.239-66,RR,2025-04-02
e4bd6b60-fb0e-460b-9910-b492ba559433,Antonella Albuquerque,2005-10-21,459.022.927-60,MA,2025-01-22
4f4c61cc-ef8a-4653-bc80-369ef405bae0,André Pacheco,1937-03-05,321.492.491-02,GO,2025-04-21
bff3ed16-1301-407a-80e1-82a7b937e811,Sra. Emilly Freitas,1985-04-02,010.077.923-35,RR,2025-12-27
740809f1-20f4-42f4-8d65-c8edd0912e7d,Srta. Mariane da Cunha,2008-02-24,949.149.345-62,SE,2025-07-25
8b7df59c-67e7-4ac9-953d-521e0215a861,Thiago Cirino,1992-08-01,536.976.928-38,SE,2025-08-25
c5c55f06-e3ef-4cee-bd73-d4af7a0f83b9,Kamilly Rezende,1966-10-14,793.715.427-26,AM,2025-12-01
93186124-b576-4bc8-8eb1-d67dea924672,Breno Silva,2001-07-01,334.021.221-05,BA,2024-11-18
1d1a87dc-fadf-4543-8769-ffe32027848e,Dr. Pedro Henrique Ribeiro,1968-11-10,103.253.067-19,BA,2026-04-05
4c3a1764-7bec-471a-b60c-39e06d46c32b,Alícia Garcia,1990-09-06,987.898.031-51,SC,2025-05-10
9e707db5-1cc2-42c5-b8e3-e6a35b53e4b7,Mateus da Paz,1942-10-30,359.905.545-82,PB,2025-09-01
416536e2-0ec9-4110-888b-bf2bbe84adec,Gabrielly Silva,1979-10-24,497.507.252-53,TO,2026-02-21
dc2daac2-9955-4993-ab44-a23865a1cfd4,Sr. Davi Miguel Fonseca,1989-11-03,009.527.778-86,MG,2025-04-07
d100dcd7-7c94-4cb2-afd9-61405a456340,Aylla Peixoto,1945-12-30,936.735.112-27,ES,2024-10-15
5909ce69-6196-4914-b730-4d6c02effa2f,Giovanna Pinto,1937-10-04,826.864.960-33,AL,2025-03-18
a225ed18-e674-49bb-b8f7-c0ae4ef45243,Rael Melo,1978-08-03,513.033.013-81,AM,2025-09-23
a6e59531-1b12-42f6-abf1-9acf4d9bd076,Apollo Cavalcanti,1948-08-19,559.303.569-31,RS,2025-09-23
9e509f14-c736-44e1-91a7-30bd5b3f3b64,Maria Laura Cirino,1965-07-15,833.545.679-48,SC,2025-07-06
6d076afc-bd57-48c7-aa73-c714019ef5be,Heitor Duarte,1998-12-01,160.337.055-91,RR,2025-09-23
6df6a21c-8349-4b1a-b72e-c9efdbb05da2,Calebe da Mota,1961-10-28,385.875.119-33,MG,2024-10-22
6f29eb4c-2c85-492a-8cef-3e5416b57998,Dr. Luiz Miguel Cardoso,1987-05-05,157.416.644-21,PB,2025-01-14
7679799a-ff1d-4dc5-bd34-cdec835501af,Valentim Almeida,1987-07-16,982.881.596-67,MA,2024-09-21
716c56b9-2018-4c11-a8dc-0eae25a8b334,Catarina Dias,1962-08-29,888.310.317-00,ES,2026-01-02
78e4ce83-3232-4afd-8ba4-fcc8f06ba863,Dr. Juan Moura,1937-06-11,286.285.826-14,CE,2024-11-29
2e3e52b5-9441-479b-85ce-2b97ea9abf59,Thomas Mendes,2003-08-22,551.619.868-89,ES,2024-11-10
76859a35-6013-46f1-81ed-84d07717d873,Maria Clara Gonçalves,1960-07-08,146.980.714-99,BA,2026-08-18
16aa4537-8cda-4266-8ae5-d03db27b070c,Alice Cassiano,1950-02-16,630.299.614-23,AM,2026-02-02
4b34ad94-a6c0-4a83-82c9-9c6895fb4dc4,Otto Rezende,1999-12-03,964.317.727-88,DF,2025-02-23
d318807e-1f2e-4786-b6c9-16fae3093aa8,Srta. Maria Eduarda Pimenta,1959-04-14,690.516.274-06,AL,2024-10-21
5ec119d1-ce00-485e-9fb5-1fff6b300468,João Felipe da Cunha,1965-02-12,991.411.835-74,AL,2025-03-05
9df35433-f513-473b-8e8e-976daa81f323,Maria Sophia Machado,2006-11-02,282.091.960-89,PB,2025-11-19
679034a7-7f41-4ce6-a976-5fe1e07e463c,Nicolas Moraes,1968-12-02,048.712.458-18,GO,2025-05-15
a3058fd3-a98a-419e-afad-9fe096f67226,André Leão,1961-11-23,658.689.836-38,GO,2026-03-08
e3386108-79f7-4ea6-b4b5-32b2d31b5793,Jade Peixoto,1973-01-13,752.652.648-97,AC,2025-01-28
f786a0df-7f5e-4b38-8e2a-fdd576d06ddc,Vinícius Souza,1966-10-27,750.569.298-69,GO,2026-07-05
491ba8b2-8bdf-49eb-9e27-2d87c59d0ada,Gabriela Azevedo,1982-12-23,101.399.793-61,AL,2026-07-26
7ada35b9-7e33-45e3-b805-ee355881cf62,Maria Laura Carvalho,1965-02-18,704.087.932-23,RS,2026-04-09
f22a6a9b-d908-4679-9965-994d72022088,Asafe da Rosa,1948-11-07,180.836.340-90,RO,2025-01-20
d4d5330d-9edd-403b-90fd-24fdb2d90e74,Luiza da Paz,1955-02-01,580.545.285-66,SE,2025-05-22
48b131e0-454b-4b90-b2f0-83151bad01ca,Olivia Andrade,1994-04-29,246.088.297-97,RO,2024-12-15
0680e4a1-fa11-4280-9b79-6427eb0730a4,Nicole Porto,1993-12-23,449.265.950-03,AM,2025-09-23
73a70c41-052c-4bbd-833b-18e4be9e91d9,Gabrielly Montenegro,1942-04-10,421.065.373-42,GO,2026-04-19
c5f397a9-c3fc-4382-a66f-3bfab59b6751,João Pedro Guerra,1966-01-18,721.979.420-99,AP,2026-04-20
4b89eb0f-7401-4d15-afb1-70c9dcdd68fa,Antonella Ferreira,1960-07-01,490.732.444-09,AP,2026-06-06
4ebc9bbc-472d-4d1c-b20e-4f7f4b0cb4d3,Sara da Rosa,1963-12-03,118.165.580-49,MA,2026-06-18
4a472d69-e7ba-401a-b3bc-4f781a6d4883,Vinicius Lopes,1966-10-26,775.921.050-77,GO,2026-02-22
339d106b-44a0-431b-9a2d-79adf6e6094f,Heloisa Gonçalves,1945-09-27,617.771.628-65,TO,2025-02-22
4a882c5c-809f-4324-994f-6c123ee3b38d,Laura Azevedo,1984-01-22,732.414.960-11,RR,2024-09-25
441a5640-3f0a-4a46-8f4c-faaca6e154ce,Matteo Macedo,1950-05-07,252.425.376-56,RN,2024-11-26
b73b6448-a7d0-4e80-9acd-ef92b7fd3235,Sophie Correia,1981-12-17,186.019.231-91,PB,2026-03-21
3167dbd6-4c6d-4352-b6dc-4d807fde5d57,Dra. Clarice Lopes,1946-10-23,126.876.507-79,AP,2025-12-17
40cf98e6-fb81-4a4d-ab54-9cc9687485ae,Dr. Erick Casa Grande,1937-03-11,700.667.088-85,RJ,2025-04-27
990c69f6-9ecb-4ba8-a1ca-8eedfa571510,Maya Araújo,1947-05-31,522.926.970-60,AP,2025-04-23
3dce6d8f-228f-4c56-ab48-61af65cb1628,Lorenzo Ferreira,1941-09-24,163.145.024-34,DF,2026-07-05
92ab4577-1d0c-467b-b1fc-38bb62fe949f,Asafe Jesus,1939-12-17,038.963.709-13,RN,2026-07-23
0b18debf-90e4-487f-9a83-2dedddfcc7d1,Rodrigo Nascimento,1961-04-15,296.233.492-36,PA,2025-09-12
5e4d0dd8-bfa2-41f2-9bfc-0c8eae660d28,Sr. Nicolas Souza,1978-09-03,297.081.995-20,PA,2024-08-23
5363f8be-63de-47d9-8d3a-5fe41c3dc951,Thomas Campos,1983-02-25,455.209.099-26,PR,2025-08-18
650b1319-d487-4e79-a94c-27bb8adaf77f,Brenda Barbosa,1952-09-07,597.533.585-74,CE,2026-07-02
f234abf7-e0ef-46ac-9251-7b0e66613e42,Léo Câmara,1952-02-05,115.232.025-29,MG,2024-10-17
7c56e945-5aa2-4673-8d58-38b01fade7fc,Oliver Pereira,2003-03-21,095.218.001-24,AC,2026-04-30
82911483-3278-49d3-9c49-13bde531fafb,Luigi da Conceição,1990-03-06,424.828.320-94,MG,2026-04-04
b119406e-6c3c-45a1-9cf9-a24f9fa7239b,Dra. Stephany Pimenta,1976-07-02,857.887.040-05,PB,2024-10-28
046bb006-2e17-4120-9c1c-847d16a8fdd0,Nicolas Oliveira,1955-10-10,551.304.902-13,PR,2025-06-06
ec9fabfb-ed4e-47e5-b4bc-e10abd895864,Ana Júlia Porto,1939-08-25,419.383.756-60,CE,2025-02-02
e640d73f-c29e-4146-84eb-3123d2b81068,Yuri Rocha,1991-02-05,540.075.784-24,SE,2026-07-14
f3a9e54c-3b4b-456b-a00e-7bb9740f30f0,Davi Luiz Aparecida,1980-07-05,938.541.478-66,MS,2026-04-11
